Reference,debt_id,ultima_atualizacao,pago_banco_plano_liq,divida_bravo,negociador,pago_a_banco_atualizado,diferenca_plano_liq,diferenca_divida_bravo,atualizado_por,instituicao_divida,start_date,status_divida,creditor,product_type,observacao,classificação
BR0016904,1593682,2025-10-02,4305.72,21852.4,matheus.adalberto@gobravo.com.br,5697,32.31%,-0.7392963702,massive@resuelvetudeuda.com,Santander,2024-07-31,liquidation_structured_payment,Próprio Credor,Cartão de crédito,Portifólio - Atualização via Bot,batch1
BR0017356,1610636,2025-10-02,1067.1,4663.92,myrella.isidoro@gobravo.com.br,1334,25.01%,-0.7139745107,massive@resuelvetudeuda.com,Santander,2024-08-08,negotiation,Quero Quitar,Crédito pessoal,Portifólio - Atualização via Bot,batch1
BR0017584,1618668,2025-10-02,1714.97,9055.42,,3363,96.10%,-0.6286202076,massive@resuelvetudeuda.com,Santander,2024-08-21,paid_portfolio_payment,Próprio Credor,Cartão de crédito,Portifólio - Atualização via Bot,batch1
BR0005648,1280878,2025-10-02,206.2,1333.75,richard.meireles@gobravo.com.br,124,-39.86%,-0.9070290534,massive@resuelvetudeuda.com,Santander,2023-08-08,negotiation,Próprio Credor,Cartão de crédito,Portifólio - Atualização via Bot,batch1
BR0018205,1645063,2025-10-02,187.18,369.34,myrella.isidoro@gobravo.com.br,95,-49.25%,-0.7427844263,massive@resuelvetudeuda.com,Santander,2024-09-30,liquidation_portfolio_payment,Próprio Credor,Crédito cheque especial,Portifólio - Atualização via Bot,solo5
BR0017584,1618667,2025-10-02,2939.34,8037.61,,2985,1.55%,-0.6286209458,massive@resuelvetudeuda.com,Santander,2024-08-21,paid_portfolio_payment,Próprio Credor,Cartão de crédito,Portifólio - Atualização via Bot,batch1
BR0017445,1613502,2025-10-02,1446.66,8994.16,beatriz.moraes@gobravo.com.br,2883,99.29%,-0.679458671,massive@resuelvetudeuda.com,Santander,2024-08-12,negotiation,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,batch1
BR0016424,1750665,2025-10-02,3600,36000,,7497,108.25%,-0.79175,massive@resuelvetudeuda.com,Santander,2024-07-18,paid_portfolio_payment,Próprio Credor,,Portifólio - Atualização via Bot,batch1
BR0005648,1280868,2025-10-02,149.09,294.19,richard.meireles@gobravo.com.br,27,-81.89%,-0.9082225772,massive@resuelvetudeuda.com,Santander,2023-08-08,negotiation,Próprio Credor,Cartão de crédito,Portifólio - Atualização via Bot,batch1
BR0017353,1609408,2025-10-02,1124.63,2742.46,richard.meireles@gobravo.com.br,716,-36.33%,-0.7389205312,massive@resuelvetudeuda.com,Santander,2024-08-20,negotiation,Quero Quitar,Crédito pessoal,Portifólio - Atualização via Bot,batch1
BR0017217,1604269,2025-10-02,15135,60540,,25366,67.60%,-0.5810042947,massive@resuelvetudeuda.com,Santander,2024-08-01,paid,Próprio Credor,Cartão de crédito,Portifólio - Atualização via Bot,batch1
BR0017355,1620850,2025-10-02,7670.17,76701.65,felipe.dasilva@gobravo.com.br,30006,291.20%,-0.6087958994,massive@resuelvetudeuda.com,Santander,2024-08-20,negotiation,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,batch1
BR0017353,1609405,2025-10-02,213.39,421.06,richard.meireles@gobravo.com.br,110,-48.45%,-0.7387545718,massive@resuelvetudeuda.com,Santander,2024-08-20,negotiation,Quero Quitar,Crédito pessoal,Portifólio - Atualização via Bot,batch1
BR0011378,1433398,2025-10-02,2561.96,17586.08,matheus.adalberto@gobravo.com.br,6157,140.32%,-0.6498935522,massive@resuelvetudeuda.com,Santander,2024-02-05,negotiation,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,gap5
BR0018641,1662413,2025-10-02,2196.21,6926.77,matheus.adalberto@gobravo.com.br,5855,166.60%,-0.1547286831,massive@resuelvetudeuda.com,Santander,2024-09-30,negotiation,Próprio Credor,Cartão de crédito,Portifólio - Atualização via Bot,solo5
BR0018641,1662415,2025-10-02,2615.18,13272.57,matheus.adalberto@gobravo.com.br,11218,328.96%,-0.1547982041,massive@resuelvetudeuda.com,Santander,2024-09-30,negotiation,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,solo5
BR0017929,1633803,2025-10-02,3296.54,21323.29,richard.meireles@gobravo.com.br,7998,142.62%,-0.624917168,massive@resuelvetudeuda.com,Santander,2024-08-30,negotiation,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,batch1
BR0016123,1559021,2025-10-02,3508.16,7795.92,richard.meireles@gobravo.com.br,3916,11.63%,-0.4976859691,massive@resuelvetudeuda.com,Santander,2024-06-21,negotiation,Próprio Credor,Crédito cheque especial,Portifólio - Atualização via Bot,batch1
BR0016123,1559022,2025-10-02,5640.5,56404.95,richard.meireles@gobravo.com.br,28329,402.24%,-0.4977568458,massive@resuelvetudeuda.com,Santander,2024-06-21,negotiation,Próprio Credor,Cartão de crédito,Portifólio - Atualização via Bot,batch1
BR0018286,1645797,2025-10-02,1491.48,2943.09,,1643,10.16%,-0.4417432019,massive@resuelvetudeuda.com,Santander,2024-09-30,paid,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,solo5
BR0013091,1478171,2025-10-02,2811.92,17482.31,giulia.zinngraf@gobravo.com.br,13862,392.97%,-0.2070841897,massive@resuelvetudeuda.com,Santander,2024-03-21,negotiation,Quero Quitar,Cartão de crédito,Portifólio - Atualização via Bot,batch1
BR0012909,1480777,2025-10-02,203.51,452.25,,110,-45.95%,-0.7567716971,massive@resuelvetudeuda.com,Santander,2024-04-05,paid_portfolio_payment,Próprio Credor,Crédito cheque especial,Portifólio - Atualização via Bot,batch1
BR0017819,1629119,2025-10-02,682.97,4246.16,felipe.dasilva@gobravo.com.br,1092,59.89%,-0.7428264597,massive@resuelvetudeuda.com,Santander,2024-08-30,negotiation,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,batch1
BR0017674,1623725,2025-10-02,2197.29,12925.26,,5496,150.13%,-0.5747861165,massive@resuelvetudeuda.com,Santander,2024-09-06,paid,Acordo Certo,Cartão de crédito,Portifólio - Atualização via Bot,solo5
BR0016339,1568273,2025-10-02,2992.54,29925.36,richard.meireles@gobravo.com.br,6579,119.85%,-0.7801530207,massive@resuelvetudeuda.com,Santander,2024-07-05,negotiation,Quero Quitar,Cartão de crédito,Portifólio - Atualização via Bot,batch1
BR0015661,1559962,2025-10-02,134.39,265.19,richard.meireles@gobravo.com.br,58,-56.84%,-0.7812888872,massive@resuelvetudeuda.com,Santander,2024-06-21,negotiation,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,batch1
BR0018451,1651438,2025-10-02,2046.57,12723.94,richard.meireles@gobravo.com.br,6059,196.06%,-0.5238110208,massive@resuelvetudeuda.com,Santander,2024-09-30,negotiation,Próprio Credor,Cartão de crédito,Portifólio - Atualização via Bot,solo5
BR0017636,1622739,2025-10-02,210.89,416.14,,56,-73.45%,-0.8654299034,massive@resuelvetudeuda.com,Santander,2024-09-06,paid_portfolio_payment,Próprio Credor,Cartão de crédito,Portifólio - Atualização via Bot,solo5
BR0017789,1627589,2025-10-02,2348.97,12403.11,richard.meireles@gobravo.com.br,4694,99.83%,-0.6215465315,massive@resuelvetudeuda.com,Santander,2024-08-30,liquidation_structured_payment,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,batch1
BR0015661,1559966,2025-10-02,3169.4,19704.86,richard.meireles@gobravo.com.br,4273,34.82%,-0.7831499437,massive@resuelvetudeuda.com,Santander,2024-06-21,negotiation,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,batch1
BR0017353,1609409,2025-10-02,2746.71,14218.87,richard.meireles@gobravo.com.br,3714,35.22%,-0.7387978088,massive@resuelvetudeuda.com,Santander,2024-08-20,negotiation,Quero Quitar,Cartão de crédito,Portifólio - Atualização via Bot,batch1
BR0017863,1629756,2025-10-02,5457.06,36724.42,richard.meireles@gobravo.com.br,7110,30.29%,-0.8063958532,massive@resuelvetudeuda.com,Santander,2024-08-28,negotiation,Quero Quitar,Crédito pessoal,Portifólio - Atualização via Bot,batch1
BR0017170,1607476,2025-10-02,3008.55,18704.79,richard.meireles@gobravo.com.br,9996,232.25%,-0.4655914341,massive@resuelvetudeuda.com,Santander,2024-08-06,negotiation,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,batch1
BR0018451,1651437,2025-10-02,2003.73,10580.16,richard.meireles@gobravo.com.br,5038,151.43%,-0.5238257266,massive@resuelvetudeuda.com,Santander,2024-09-30,negotiation,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,solo5
BR0014269,1511450,2025-10-02,3534.32,22861.37,giulia.zinngraf@gobravo.com.br,6049,71.15%,-0.7354051835,massive@resuelvetudeuda.com,Santander,2024-04-29,negotiation,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,batch1
BR0014338,1510151,2025-10-02,1516.37,9427.6,beatriz.moraes@gobravo.com.br,4415,191.16%,-0.5316941746,massive@resuelvetudeuda.com,Santander,2024-05-01,negotiation,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,batch1
BR0018451,1651436,2025-10-02,1456.52,5519.3,richard.meireles@gobravo.com.br,2628,80.43%,-0.5238526625,massive@resuelvetudeuda.com,Santander,2024-09-30,negotiation,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,solo5
BR0018205,1645072,2025-10-02,672.49,3550.9,myrella.isidoro@gobravo.com.br,917,36.36%,-0.7417556113,massive@resuelvetudeuda.com,Santander,2024-09-30,liquidation_portfolio_payment,Próprio Credor,Cartão de crédito,Portifólio - Atualização via Bot,solo5
BR0014925,1526487,2025-10-02,3551.73,35517.28,beatriz.moraes@gobravo.com.br,10662,200.19%,-0.6998080934,massive@resuelvetudeuda.com,Santander,2024-06-04,negotiation,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,batch1
BR0012909,1480783,2025-10-02,21872.07,218720.71,,53197,143.22%,-0.756781148,massive@resuelvetudeuda.com,Santander,2024-04-05,paid_portfolio_payment,Quero Quitar,Crédito pessoal,Portifólio - Atualização via Bot,batch1
BR0015123,1533515,2025-10-02,2223.06,14097.67,,4259,91.58%,-0.6978933398,massive@resuelvetudeuda.com,Santander,2024-06-07,paid,Próprio Credor,Cartão de crédito,Portifólio - Atualização via Bot,batch1
BR0014338,1510146,2025-10-02,1733.17,3420,beatriz.moraes@gobravo.com.br,1602,-7.57%,-0.5315789474,massive@resuelvetudeuda.com,Santander,2024-05-01,negotiation,Próprio Credor,Cartão de crédito,Portifólio - Atualização via Bot,batch1
BR0014925,1526486,2025-10-02,2091.13,16085.6,beatriz.moraes@gobravo.com.br,4829,130.93%,-0.6997936042,massive@resuelvetudeuda.com,Santander,2024-06-04,negotiation,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,batch1
BR0018641,1662410,2025-10-02,1423.62,2809.19,matheus.adalberto@gobravo.com.br,2374,66.76%,-0.1549165418,massive@resuelvetudeuda.com,Santander,2024-09-30,negotiation,Próprio Credor,Cartão de crédito,Portifólio - Atualização via Bot,solo5
BR0018548,1655743,2025-10-02,833.11,5179.65,beatriz.moraes@gobravo.com.br,2231,167.79%,-0.5692759163,massive@resuelvetudeuda.com,Santander,2024-09-30,negotiation,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,solo5
BR0018205,1645070,2025-10-02,592.38,1905.73,myrella.isidoro@gobravo.com.br,492,-16.95%,-0.7418312143,massive@resuelvetudeuda.com,Santander,2024-09-30,liquidation_portfolio_payment,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,solo5
BR0014925,1526484,2025-10-02,2815.91,6257.57,beatriz.moraes@gobravo.com.br,1879,-33.27%,-0.6997236947,massive@resuelvetudeuda.com,Santander,2024-06-04,negotiation,Próprio Credor,Cartão de crédito,Portifólio - Atualização via Bot,batch1
BR0018451,1651434,2025-10-02,1813.11,4421.33,richard.meireles@gobravo.com.br,2106,16.15%,-0.523672741,massive@resuelvetudeuda.com,Santander,2024-09-30,negotiation,Próprio Credor,Crédito cheque especial,Portifólio - Atualização via Bot,solo5
BR0016424,1572216,2025-10-02,856.93,8569.34,,1785,108.30%,-0.791699244,massive@resuelvetudeuda.com,Santander,2024-07-18,paid_portfolio_payment,Próprio Credor,Cartão de crédito,Portifólio - Atualização via Bot,batch1
BR0018451,1651433,2025-10-02,1808.67,3568.99,richard.meireles@gobravo.com.br,1700,-6.01%,-0.5236747651,massive@resuelvetudeuda.com,Santander,2024-09-30,negotiation,Próprio Credor,Cartão de crédito,Portifólio - Atualização via Bot,solo5
BR0018548,1655738,2025-10-02,223.04,440.11,beatriz.moraes@gobravo.com.br,190,-14.81%,-0.5682897457,massive@resuelvetudeuda.com,Santander,2024-09-30,negotiation,Próprio Credor,Cartão de crédito,Portifólio - Atualização via Bot,solo5
BR0011321,1436574,2025-10-02,7979.37,40496.88,giulia.zinngraf@gobravo.com.br,20407,155.75%,-0.4960846366,massive@resuelvetudeuda.com,Santander,2024-03-01,negotiation,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,batch1
BR0017747,1625801,2025-10-02,2872.84,20516.72,myrella.isidoro@gobravo.com.br,7843,173.01%,-0.6177264202,massive@resuelvetudeuda.com,Santander,2024-09-05,negotiation,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,solo5
BR0018451,1651432,2025-10-02,580.16,1144.81,richard.meireles@gobravo.com.br,545,-6.06%,-0.5239384701,massive@resuelvetudeuda.com,Santander,2024-09-30,negotiation,Próprio Credor,Cartão de crédito,Portifólio - Atualização via Bot,solo5
BR0017747,1625796,2025-10-02,77.01,273.53,myrella.isidoro@gobravo.com.br,105,36.35%,-0.6161298578,massive@resuelvetudeuda.com,Santander,2024-09-05,negotiation,Próprio Credor,Cartão de crédito,Portifólio - Atualização via Bot,solo5
BR0018113,1640838,2025-10-02,416.7,1480.07,giulia.zinngraf@gobravo.com.br,786,88.62%,-0.4689440364,massive@resuelvetudeuda.com,Santander,2024-09-12,negotiation,Quero Quitar,Cartão de crédito,Portifólio - Atualização via Bot,solo5
BR0016662,1642765,2025-10-02,256.59,506.31,jessica.sanches@gobravo.com.br,157,-38.81%,-0.6899132942,massive@resuelvetudeuda.com,Santander,2024-09-12,liquidation_portfolio_payment,Quero Quitar,Crédito cheque especial,Portifólio - Atualização via Bot,solo5
BR0018113,1640844,2025-10-02,1433.86,10039.29,giulia.zinngraf@gobravo.com.br,5330,271.72%,-0.4690859613,massive@resuelvetudeuda.com,Santander,2024-09-12,negotiation,Quero Quitar,Cartão de crédito,Portifólio - Atualização via Bot,solo5
BR0015752,1549436,2025-10-02,389.83,2423.64,matheus.adalberto@gobravo.com.br,1742,346.86%,-0.2812463897,massive@resuelvetudeuda.com,Santander,2024-07-03,negotiation,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,batch1
BR0017401,1613667,2025-10-02,6483.35,64833.51,matheus.adalberto@gobravo.com.br,15094,132.81%,-0.7671882951,massive@resuelvetudeuda.com,Santander,2024-08-13,negotiation,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,batch1
BR0018241,1644157,2025-10-02,907.34,2016.32,,1560,71.93%,-0.2263132836,massive@resuelvetudeuda.com,Santander,2024-09-11,paid_portfolio_payment,Próprio Credor,Crédito cheque especial,Portifólio - Atualização via Bot,solo5
BR0017401,1613666,2025-10-02,2899.4,22303.08,matheus.adalberto@gobravo.com.br,5193,79.11%,-0.7671622036,massive@resuelvetudeuda.com,Santander,2024-08-13,negotiation,Próprio Credor,Cartão de crédito,Portifólio - Atualização via Bot,batch1
BR0017819,1629114,2025-10-02,589.12,1643.17,felipe.dasilva@gobravo.com.br,422,-28.37%,-0.7431793424,massive@resuelvetudeuda.com,Santander,2024-08-30,negotiation,Próprio Credor,Cartão de crédito,Portifólio - Atualização via Bot,batch1
BR0018241,1644158,2025-10-02,3360.69,7468.21,,5779,71.96%,-0.2261867302,massive@resuelvetudeuda.com,Santander,2024-09-11,paid_portfolio_payment,Próprio Credor,Cartão de crédito,Portifólio - Atualização via Bot,solo5
BR0016662,1642770,2025-10-02,1687.76,10493.16,jessica.sanches@gobravo.com.br,3244,92.21%,-0.6908462274,massive@resuelvetudeuda.com,Santander,2024-09-12,liquidation_portfolio_payment,Quero Quitar,Crédito pessoal,Portifólio - Atualização via Bot,solo5
BR0017849,1636718,2025-10-02,5957.97,29789.85,,18377,208.44%,-0.3831120331,massive@resuelvetudeuda.com,Santander,2024-09-10,paid_portfolio_payment,Quero Quitar,Crédito cheque especial,Portifólio - Atualização via Bot,solo5
BR0014174,1617048,2025-05-03,2773.17,14643,felipe.dasilva@gobravo.com.br,5038,81.67%,-0.6559448201,massive@resuelvetudeuda.com,Santander,2024-05-01,negotiation,Próprio Credor,,Portifólio - Atualização via Bot,batch1
BR0017165,1601181,2025-05-03,3801.69,24590.79,felipe.dasilva@gobravo.com.br,6052,59.19%,-0.7538915993,massive@resuelvetudeuda.com,Santander,2024-07-31,negotiation,Próprio Credor,Cartão de crédito,Portifólio - Atualização via Bot,batch1
BR0018207,1642954,2025-05-03,12628.42,126284.22,giulia.zinngraf@gobravo.com.br,93886,643.45%,-0.2565500266,massive@resuelvetudeuda.com,Santander,2024-09-25,negotiation,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,solo5
BR0017902,1631110,2025-05-03,3455.81,17538.94,giulia.zinngraf@gobravo.com.br,4130,19.51%,-0.7645239678,massive@resuelvetudeuda.com,Santander,2024-08-30,negotiation,Próprio Credor,Crédito pessoal,Portifólio - Atualização via Bot,batch1
BR0017630,1622071,2025-03-26,1398.69,2435.28,felipe.dasilva@gobravo.com.br,736.24,-47.36%,-0.6976774745,beatriz.moraes@gobravo.com.br,Mercadopago,2024-09-05,negotiation,Próprio Credor,Cartão de crédito,Via chamada ,solo5
BR0013018,1476407,2025-03-26,1410.35,7446.99,matheus.adalberto@gobravo.com.br,15246.49,981.04%,1.047335903,giulia.filardi@gobravo.com.br,Bradesco,2024-04-01,negotiation,Próprio Credor,Cartão de crédito,Número 464127xxxxxxxxxx Nome NEO VISA PLATINUM Titular TATIANE MACEDO CONDIDORI - 422 dias em atraso - Obs: Portal só da a opção de pagar em 2 vezes,batch1
BR0014094,1509233,2025-03-26,1309.52,3256.62,richard.meireles@gobravo.com.br,2238.23,70.92%,-0.3127137953,kemilly.freitas@gobravo.com.br,Renner,2024-05-01,negotiation,Quero Quitar,Cartão de crédito,PORTIFÓLIO - Contrato: 00004412079 Descrição: Meu cartão	,batch1
BR0015330,1537704,2025-03-26,148.14,346.17,felipe.dasilva@gobravo.com.br,434.59,193.36%,0.2554236358,kemilly.freitas@gobravo.com.br,Renner,2024-06-05,negotiation,Quero Quitar,Cartão de crédito,"portfólio - Dias em atraso: 189 Contrato: 00004021690 - 13/06/2024 Descrição: Meu cartão Valor do contrato: R$ 10.706,19	",batch1
BR0011735,1444516,2025-03-26,5137.91,12777.4,giulia.zinngraf@gobravo.com.br,3630.59,-29.34%,-0.7158584689,giulia.zinngraf@gobravo.com.br,Nubank,2024-03-01,negotiation,Acordo Certo,Crédito pessoal,"Nome do produto

Empréstimo

Número de contrato

0134971671915433165349759518438388608883

Vencimento original

26/03/2024

Valor original

R$ 10.000,00",batch1
BR0004427,1229307,2025-03-26,11197.31,18899.07,myrella.isidoro@gobravo.com.br,17670.58,57.81%,-0.06500266944,kemilly.freitas@gobravo.com.br,WILL,2023-06-01,negotiation,Próprio Credor,Cartão de crédito,Dívida atualizada via portal Will - CARTÃO DE CRÉDITO - CONTRATO: 3404004 - Fecha dia 19 e vence dia 25 (Fecha seis dias antes do vencimento da fatura.),batch1
BR0015330,1537713,2025-03-26,1031.86,2516.24,felipe.dasilva@gobravo.com.br,3158.93,206.14%,0.2554168124,kemilly.freitas@gobravo.com.br,Renner,2024-06-05,negotiation,Quero Quitar,Cartão de crédito,"portfólio - Dias em atraso: 189 Contrato: 00004021690 - 13/06/2024 Descrição: Meu cartão Valor do contrato: R$ 10.706,19	",batch1
BR0015330,1537715,2025-03-26,1392.26,4137.89,felipe.dasilva@gobravo.com.br,5194.78,273.12%,0.2554176162,kemilly.freitas@gobravo.com.br,Renner,2024-06-05,negotiation,Quero Quitar,Cartão de crédito,"portfólio - Dias em atraso: 189 Contrato: 00004021690 - 13/06/2024 Descrição: Meu cartão Valor do contrato: R$ 10.706,19	",batch1
BR0011929,1448227,2025-03-26,8135.09,41287.22,matheus.adalberto@gobravo.com.br,11968.5,47.12%,-0.7101161086,matheus.adalberto@gobravo.com.br,Itaú,2024-03-01,negotiation,Próprio Credor,Cartão de crédito,"MAGAZINE LUIZA/LUIZACRED FLEX
5084347240000",batch1
BR0007259,1329506,2025-03-26,4146.05,10310.74,felipe.dasilva@gobravo.com.br,3243.07,-21.78%,-0.6854668045,felipe.dasilva@gobravo.com.br,Nubank,2023-10-02,negotiation,Outro Credor,Crédito pessoal,"Dívida atualizada via Serasa - Senha padrão: Resolv@123 - Número do contrato: 0134199103357005998411375136446774703237 - Empréstimo - Data da dívida 04/10/2023 - Valor original R$ 7.151,13",batch1
BR0007259,1329504,2025-03-26,1259.35,2033.2,felipe.dasilva@gobravo.com.br,2508.18,99.16%,0.2336120401,felipe.dasilva@gobravo.com.br,Nubank,2023-10-02,negotiation,Outro Credor,Cartão de crédito,"Dívida atualizada via Serasa - Senha padrão: Resolv@123 - Número do contrato: 94C619901E90D02B - Cartão de crédito - Data da dívida 22/02/2023 - Valor original R$ 2.579,04",batch1
BR0018141,1642781,2025-03-26,1707.81,3524.79,beatriz.moraes@gobravo.com.br,3447.27,101.85%,-0.02199279957,kemilly.freitas@gobravo.com.br,Nubank,2024-09-10,negotiation,Acordo Certo,Cartão de crédito,Cartão de Crédito	,solo5
BR0011862,1448389,2025-03-26,1704.92,3765.61,giulia.filardi@gobravo.com.br,2603.16,52.69%,-0.3087016446,beatriz.moraes@gobravo.com.br,Nubank,2024-03-01,negotiation,Outro Credor,Cartão de crédito,Via serasa,batch1
BR0016941,1594648,2025-03-26,1539.77,2972.31,myrella.isidoro@gobravo.com.br,2951.49,91.68%,-0.007004652947,myrella.isidoro@gobravo.com.br,Caixa,2024-08-05,negotiation,Próprio Credor,Cartão de crédito,Dívida atualizada via informação APP CAIXA CARTÕES,batch1
BR0016424,1572209,2025-03-26,838.28,2206,beatriz.moraes@gobravo.com.br,2646.5,215.71%,0.1996826836,kemilly.freitas@gobravo.com.br,Renner,2024-07-18,negotiation,Quero Quitar,Cartão de crédito,Portifólio - Produto: Meu Cartão Contrato: 00008767035	,batch1
BR0018141,1642782,2025-03-26,4165.4,10358.86,beatriz.moraes@gobravo.com.br,12439.74,198.64%,0.2008792473,kemilly.freitas@gobravo.com.br,Nubank,2024-09-10,negotiation,Acordo Certo,Crédito pessoal,Empréstimo	,solo5
BR0017605,1619093,2025-03-26,1136.66,2405.72,richard.meireles@gobravo.com.br,3290.41,189.48%,0.3677443759,kemilly.freitas@gobravo.com.br,Renner,2024-08-16,negotiation,Quero Quitar,Cartão de crédito,Produto: Meu Cartão - Contrato: 00011109728 - Vencimento original: 10/09/2024	,batch1
